symbol,side,type,price,timestamp
GOOG,buy,limit,1733.87,1608934633
GOOG,sell,market,,1608934634
FB,sell,limit,266.38,1608934634
TSLA,sell,limit,658.02,1608934635
GOOG,buy,market,,1608934635
GOOG,buy,market,,1608934635
TSLA,buy,market,,1608934635
AMZN,buy,limit,,1608934636
AMZN,buy,limit,3171.76,1608934636
AMZN,sell,limit,3171.76,1608934637
GOOG,buy,market,,1608934637
AAPL,sell,limit,,1608934637
GOOG,sell,limit,1733.83,1608934638
AMZN,buy,market,,1608934639
GOOG,buy,limit,1732.33,1608934640
TSLA,sell,limit,658.11,1608934640
AMZN,buy,limit,3170.36,1608934641
GOOG,sell,market,,1608934642
GOOG,buy,market,,1608934643
TSLA,sell,limit,659.55,1608934643
AMZN,buy,limit,3170.95,1608934644
AMZN,sell,market,,1608934644
FB,buy,market,,1608934644
AMZN,buy,market,,1608934645
AMZN,buy,market,,1608934646
FB,buy,limit,266.28,1608934646
FB,sell,limit,266.73,1608934647
TSLA,sell,market,,1608934647
TSLA,sell,market,,1608934648
GOOG,sell,market,,1608934648
AMZN,sell,limit,3170.52,1608934649
FB,buy,market,,1608934649
AAPL,sell,market,,1608934650
AMZN,sell,limit,3170.19,1608934650
TSLA,buy,limit,658.77,1608934650
TSLA,buy,market,,1608934650
TSLA,sell,market,,1608934651
AAPL,sell,limit,130.31,1608934651
TSLA,sell,market,,1608934651
AAPL,buy,limit,131.83,1608934652
AMZN,buy,limit,3171.03,1608934652
GOOG,buy,market,,1608934653
GOOG,buy,market,,1608934653
FB,buy,limit,,1608934653
AAPL,buy,limit,130.91,1608934653
FB,buy,limit,265.86,1608934654
AAPL,buy,market,131.2,1608934655
FB,sell,market,,1608934655
FB,buy,limit,265.59,1608934655
TSLA,sell,market,,1608934656
AAPL,buy,limit,130.87,1608934657
FB,buy,limit,266.3,1608934657
TSLA,buy,limit,659.76,1608934657
FB,sell,market,,1608934658
AMZN,buy,limit,3171.08,1608934658
AMZN,sell,market,,1608934659
AMZN,sell,limit,3170.01,1608934659
FB,buy,limit,265.39,1608934660
AMZN,buy,limit,3171.02,1608934661
AAPL,buy,limit,130.08,1608934661
GOOG,buy,market,,1608934662
GOOG,buy,market,,1608934662
FB,buy,limit,266.72,1608934662
AAPL,sell,limit,130.12,1608934663
AMZN,buy,limit,3170.92,1608934664
TSLA,sell,limit,658.61,1608934664
FB,buy,limit,266.88,1608934664
GOOG,sell,limit,1733.66,1608934665
GOOG,buy,limit,1732.71,1608934665
FB,buy,market,,1608934665
TSLA,sell,limit,658,1608934666
TSLA,sell,limit,658.5,1608934667
GOOG,sell,market,,1608934667
FB,buy,market,,1608934668
AMZN,buy,limit,3170.23,1608934668
AAPL,buy,limit,,1608934669
TSLA,sell,market,,1608934670
FB,sell,limit,266.03,1608934670
FB,sell,limit,265.14,1608934670
FB,sell,limit,265.71,1608934670
GOOG,buy,market,,1608934670
AAPL,sell,limit,131.22,1608934671
AAPL,buy,market,,1608934672
AAPL,sell,limit,130.99,1608934672
TSLA,sell,market,,1608934672
AAPL,buy,limit,130.28,1608934672
GOOG,sell,limit,1733.48,1608934672
GOOG,sell,limit,1732.38,1608934673
AAPL,sell,market,,1608934673
AMZN,sell,limit,3170.8,1608934674
TSLA,buy,market,,1608934674
TSLA,buy,limit,659.98,1608934674
GOOG,sell,market,,1608934675
FB,buy,limit,266.25,1608934676
FB,sell,market,,1608934676
AAPL,sell,limit,131.45,1608934677
TSLA,sell,limit,658.03,1608934678
AAPL,sell,market,,1608934679
AAPL,buy,limit,130.63,1608934679
AMZN,buy,limit,3170.58,1608934680
GOOG,sell,market,,1608934681
GOOG,buy,limit,1732.66,1608934681
FB,buy,market,,1608934682
AAPL,sell,limit,130.05,1608934683
AMZN,sell,limit,3171.5,1608934684
AMZN,buy,market,,1608934684
AMZN,buy,limit,3171.14,1608934685
TSLA,buy,market,,1608934686
AAPL,buy,limit,131.02,1608934686
AMZN,buy,limit,3170.95,1608934687
FB,buy,market,,1608934687
TSLA,buy,limit,658.84,1608934687
FB,buy,limit,266.78,1608934687
AAPL,sell,limit,131.27,1608934688
TSLA,buy,market,,1608934688
AAPL,buy,limit,131.61,1608934688
FB,buy,limit,266.11,1608934688
AAPL,buy,market,,1608934689
GOOG,sell,limit,1732.53,1608934689
FB,buy,limit,265.18,1608934690
GOOG,buy,market,,1608934691
TSLA,sell,limit,658.79,1608934691
FB,sell,limit,266.81,1608934691
AAPL,buy,market,,1608934692
AMZN,buy,limit,3171,1608934693
TSLA,buy,limit,658.09,1608934694
FB,sell,market,,1608934695
AMZN,buy,limit,3171.77,1608934695
TSLA,buy,market,,1608934695
FB,buy,limit,266.75,1608934695
GOOG,sell,limit,1733.28,1608934695
AAPL,sell,market,,1608934696
GOOG,buy,market,,1608934696
TSLA,sell,limit,659.14,1608934697
AMZN,sell,market,,1608934697
FB,sell,limit,265.91,1608934698
TSLA,buy,market,,1608934698
AMZN,sell,limit,3171.17,1608934699
TSLA,buy,market,,1608934699
AMZN,buy,limit,3170.51,1608934700
TSLA,buy,limit,659.44,1608934701
AAPL,buy,market,,1608934701
AMZN,buy,market,,1608934702
TSLA,sell,market,,1608934703
TSLA,sell,market,,1608934703
FB,buy,market,,1608934703
AAPL,sell,limit,131.6,1608934704
TSLA,buy,limit,659.67,1608934704
GOOG,buy,market,,1608934705
FB,sell,market,265.12,1608934705
TSLA,buy,market,,1608934706
GOOG,sell,market,,1608934707
TSLA,buy,limit,659.9,1608934707
GOOG,sell,market,,1608934707
FB,sell,market,,1608934708
TSLA,buy,market,,1608934709
GOOG,buy,market,,1608934709
GOOG,buy,market,,1608934710
FB,buy,limit,266.35,1608934710
AMZN,sell,limit,3171.37,1608934710
AAPL,sell,limit,131.91,1608934711
GOOG,sell,limit,1733.99,1608934711
GOOG,sell,market,,1608934712
AAPL,sell,market,,1608934712
TSLA,buy,limit,659.05,1608934713
AMZN,buy,market,,1608934713
TSLA,sell,market,,1608934714
GOOG,sell,market,1732.93,1608934714
TSLA,sell,market,,1608934715
GOOG,sell,market,,1608934715
TSLA,buy,limit,659.44,1608934716
AMZN,buy,limit,3170.58,1608934717
AAPL,buy,market,,1608934717
AMZN,buy,limit,3171.82,1608934718
FB,sell,limit,266.12,1608934718
FB,buy,market,265.98,1608934718
TSLA,buy,limit,659.32,1608934719
GOOG,buy,market,,1608934720
GOOG,buy,market,,1608934720
AMZN,sell,limit,3170.42,1608934721
AMZN,sell,market,,1608934721
TSLA,sell,limit,659.96,1608934722
TSLA,buy,limit,658.32,1608934722
FB,buy,limit,265.22,1608934723
TSLA,sell,limit,659.63,1608934723
AMZN,buy,market,,1608934724
FB,buy,market,,1608934725
GOOG,sell,limit,1732.72,1608934725
AAPL,buy,limit,130.29,1608934726
FB,sell,market,,1608934726
FB,buy,limit,266.54,1608934726
AAPL,buy,limit,131.76,1608934727
AMZN,buy,market,,1608934727
FB,sell,market,,1608934728
FB,buy,market,,1608934728
TSLA,sell,market,,1608934728
TSLA,sell,limit,658.38,1608934729
AMZN,buy,limit,3171.29,1608934729
AMZN,sell,limit,,1608934729
FB,sell,limit,265.15,1608934730
AMZN,buy,limit,3171.42,1608934731
AAPL,sell,limit,130.32,1608934731
TSLA,buy,limit,658.27,1608934732
GOOG,buy,market,,1608934733
GOOG,sell,limit,1733.03,1608934734
GOOG,sell,limit,1733.03,1608934734
AMZN,buy,market,,1608934734
TSLA,sell,limit,659.19,1608934735
TSLA,sell,market,,1608934735
AMZN,buy,limit,3171.56,1608934736
TSLA,sell,limit,659.09,1608934736
AMZN,sell,market,,1608934737
FB,sell,limit,266.22,1608934738
AAPL,buy,market,,1608934738
GOOG,buy,limit,1732.17,1608934738
FB,sell,limit,265.27,1608934739
AMZN,sell,limit,3170.03,1608934739
AAPL,buy,limit,131.03,1608934740
TSLA,sell,market,,1608934741
GOOG,buy,market,,1608934742
GOOG,sell,market,,1608934742
GOOG,sell,limit,1733.13,1608934743
TSLA,sell,limit,659.4,1608934744
TSLA,sell,limit,659.97,1608934744
AAPL,buy,market,,1608934744
AMZN,buy,limit,3171.82,1608934745
TSLA,buy,market,,1608934746
AAPL,sell,limit,130.41,1608934746
AMZN,sell,market,,1608934747
GOOG,buy,limit,1733.94,1608934747
AAPL,sell,market,,1608934748
AMZN,buy,limit,3170.52,1608934748
AMZN,sell,market,,1608934749
FB,buy,market,,1608934750
TSLA,sell,limit,659.45,1608934750
AAPL,buy,limit,130.57,1608934750
AMZN,sell,market,,1608934751
GOOG,buy,limit,1733.55,1608934751
AAPL,sell,market,,1608934752
GOOG,buy,limit,1733.59,1608934753
GOOG,sell,limit,1733,1608934753
AAPL,buy,market,,1608934753
GOOG,sell,market,,1608934754
AMZN,sell,limit,3171.35,1608934754
TSLA,buy,market,659.96,1608934755
AMZN,buy,market,,1608934755
AMZN,buy,market,,1608934756
AAPL,buy,market,,1608934756
AMZN,sell,limit,3170.96,1608934757
AAPL,buy,limit,131.06,1608934758
AAPL,sell,limit,131.26,1608934758
TSLA,sell,market,,1608934758
AAPL,buy,market,130.3,1608934759
FB,buy,market,,1608934760
AAPL,sell,market,,1608934760
AAPL,sell,market,,1608934761
AAPL,buy,market,,1608934761
AMZN,buy,market,3171.33,1608934761
AMZN,buy,limit,3170.63,1608934761
AAPL,buy,market,,1608934762
AMZN,sell,market,,1608934763
FB,buy,limit,265.26,1608934763
AAPL,buy,market,,1608934764
FB,buy,market,,1608934764
TSLA,sell,limit,659.69,1608934765
FB,buy,market,,1608934765
AMZN,buy,market,,1608934766
GOOG,buy,limit,1733.22,1608934766
FB,sell,limit,265.11,1608934767
GOOG,sell,market,1732.11,1608934767
FB,buy,limit,265.87,1608934767
TSLA,buy,market,,1608934767
GOOG,sell,limit,1732.52,1608934768
FB,buy,market,,1608934768
GOOG,sell,limit,1733.3,1608934769
AMZN,sell,limit,3171.62,1608934770
GOOG,sell,market,,1608934770
AAPL,buy,market,,1608934770
GOOG,buy,limit,1732.73,1608934770
AMZN,buy,market,3171.26,1608934771
GOOG,sell,limit,1733.92,1608934771
TSLA,buy,market,,1608934771
AAPL,buy,market,130.78,1608934772
FB,buy,market,,1608934772
AAPL,buy,limit,130.14,1608934773
GOOG,sell,limit,1733.4,1608934773
FB,buy,market,,1608934774
AAPL,buy,market,,1608934774
FB,buy,market,,1608934775
AMZN,sell,limit,3171.18,1608934776
TSLA,sell,limit,659.24,1608934777
TSLA,buy,market,,1608934777
TSLA,sell,market,,1608934777
TSLA,sell,limit,658.45,1608934778
GOOG,sell,market,,1608934778
TSLA,buy,limit,658.83,1608934779
AMZN,buy,market,3171.66,1608934779
FB,sell,market,,1608934780
TSLA,sell,limit,658.47,1608934780
GOOG,buy,market,,1608934781
GOOG,sell,market,,1608934782
TSLA,buy,limit,658.46,1608934782
AAPL,sell,limit,131.03,1608934783
AMZN,sell,limit,3171.85,1608934783
FB,sell,market,,1608934783
GOOG,sell,limit,1733.92,1608934784
FB,sell,market,,1608934784
AAPL,buy,limit,130.69,1608934785
GOOG,buy,market,,1608934786
TSLA,sell,limit,658.3,1608934787
FB,sell,limit,265.85,1608934788
GOOG,sell,market,,1608934788
FB,sell,limit,265.94,1608934789
AAPL,sell,limit,131.35,1608934789
AAPL,sell,limit,131.82,1608934790
AAPL,sell,limit,130.21,1608934791
TSLA,buy,market,,1608934791
GOOG,buy,limit,1732.31,1608934792
AMZN,sell,limit,3171.66,1608934792
GOOG,buy,limit,,1608934793
AAPL,sell,market,,1608934793
GOOG,sell,market,,1608934793
FB,sell,limit,265.97,1608934794
GOOG,sell,market,,1608934794
FB,buy,market,,1608934794
AAPL,buy,limit,130.57,1608934794
AMZN,sell,market,,1608934795
FB,buy,limit,266.7,1608934795
AMZN,buy,market,,1608934796
TSLA,sell,market,,1608934796
FB,sell,market,,1608934797
FB,buy,market,,1608934798
GOOG,sell,market,,1608934798
AMZN,sell,limit,3171.77,1608934798
TSLA,buy,limit,659.65,1608934799
AMZN,buy,market,,1608934800
AAPL,buy,limit,131.9,1608934800
FB,sell,market,266.44,1608934800
AAPL,buy,market,,1608934801
TSLA,sell,market,,1608934801
AMZN,sell,market,,1608934802
AMZN,sell,market,,1608934803
AAPL,buy,market,,1608934804
TSLA,sell,market,,1608934804
AAPL,buy,limit,131.74,1608934804
FB,buy,limit,266.55,1608934805
AMZN,sell,limit,3171.08,1608934805
AMZN,sell,limit,3170.68,1608934806
GOOG,buy,market,,1608934807
TSLA,sell,market,,1608934807
AMZN,buy,limit,3170.19,1608934807
TSLA,sell,limit,658.46,1608934808
AMZN,buy,limit,3171.25,1608934809
FB,buy,market,,1608934809
AAPL,sell,market,,1608934809
GOOG,buy,market,,1608934810
GOOG,sell,limit,1733.49,1608934811
AMZN,sell,limit,3171.2,1608934811
AMZN,sell,limit,3170.74,1608934812
GOOG,buy,limit,1732.13,1608934812
GOOG,buy,limit,1733.27,1608934812
AMZN,buy,market,,1608934813
TSLA,buy,market,,1608934813
AAPL,sell,limit,130.48,1608934814
GOOG,sell,limit,1732.28,1608934815
TSLA,sell,market,,1608934815
AAPL,sell,limit,130.29,1608934816
TSLA,sell,limit,658.77,1608934817
AAPL,sell,limit,131.26,1608934817
AAPL,sell,market,131.7,1608934818
GOOG,sell,market,,1608934819
FB,sell,limit,266.99,1608934820
AMZN,buy,market,,1608934820
GOOG,sell,limit,1733,1608934820
AAPL,sell,limit,131.11,1608934821
TSLA,sell,limit,659.69,1608934821
GOOG,buy,limit,1733.11,1608934822
GOOG,sell,market,,1608934822
GOOG,buy,limit,1733.56,1608934823
AAPL,buy,limit,131.13,1608934823
TSLA,sell,limit,659.52,1608934823
GOOG,buy,limit,1732.77,1608934824
AMZN,sell,market,,1608934824
AAPL,sell,market,,1608934825
FB,sell,market,,1608934826
FB,sell,market,,1608934827
AAPL,sell,limit,131.23,1608934827
FB,sell,market,,1608934828
GOOG,sell,limit,1733.3,1608934828
FB,sell,limit,266.22,1608934829
GOOG,sell,market,,1608934830
TSLA,sell,limit,658.88,1608934830
GOOG,buy,market,,1608934830
TSLA,buy,limit,658.17,1608934831
TSLA,sell,market,,1608934832
AMZN,buy,limit,3171.11,1608934832
GOOG,buy,limit,1732.43,1608934832
AMZN,sell,market,,1608934833
GOOG,sell,market,,1608934834
AMZN,sell,market,,1608934834
GOOG,buy,market,,1608934834
AAPL,sell,market,,1608934835
AMZN,sell,limit,3170.29,1608934835
GOOG,sell,limit,1733.37,1608934836
FB,buy,market,,1608934837
AMZN,sell,limit,3171.83,1608934837
FB,buy,market,,1608934838
GOOG,buy,market,,1608934838
FB,sell,limit,,1608934839
AAPL,buy,limit,131.93,1608934839
GOOG,buy,limit,1733.32,1608934839
GOOG,buy,limit,1732.22,1608934840
AAPL,buy,limit,130.47,1608934841
AMZN,sell,limit,3170.17,1608934841
AAPL,sell,limit,,1608934842
FB,buy,limit,266.92,1608934842
AAPL,buy,market,,1608934843
GOOG,buy,limit,1732.85,1608934844
TSLA,sell,market,,1608934844
FB,buy,limit,265.25,1608934845
GOOG,sell,limit,1733.14,1608934845
TSLA,buy,limit,659.34,1608934846
GOOG,sell,limit,1732.53,1608934846
GOOG,sell,market,,1608934847
GOOG,buy,limit,1733.8,1608934847
AMZN,sell,market,,1608934847
TSLA,buy,limit,,1608934847
FB,sell,limit,265.74,1608934847
TSLA,buy,limit,658.87,1608934848
AAPL,buy,market,,1608934849
GOOG,buy,market,,1608934849
GOOG,buy,limit,1733.8,1608934850
GOOG,sell,market,1732.81,1608934851
AMZN,buy,market,,1608934851
AMZN,buy,limit,3171.23,1608934851
AAPL,sell,limit,131.89,1608934852
AMZN,sell,market,3171.76,1608934853
TSLA,sell,market,,1608934853
FB,sell,market,,1608934854
AMZN,buy,market,,1608934854
AMZN,sell,market,,1608934854
FB,buy,limit,265.62,1608934854
TSLA,sell,market,,1608934855
AMZN,buy,limit,3171.41,1608934855
AAPL,buy,limit,131.37,1608934855
TSLA,sell,market,,1608934855
TSLA,buy,limit,659.86,1608934856
AAPL,buy,limit,130.3,1608934856
TSLA,sell,market,,1608934856
AAPL,buy,market,,1608934857
AAPL,sell,market,,1608934858
AAPL,buy,market,,1608934859
FB,buy,market,,1608934859
AAPL,sell,market,,1608934859
FB,sell,market,,1608934860
AMZN,sell,market,,1608934860
FB,sell,limit,265.08,1608934861
GOOG,sell,limit,1733.44,1608934861
FB,buy,market,265.55,1608934861
AMZN,sell,limit,3170.79,1608934862
GOOG,buy,market,,1608934863
AAPL,buy,market,,1608934863
AAPL,sell,market,,1608934864
FB,sell,limit,266.82,1608934864
FB,sell,limit,266.55,1608934865
AAPL,sell,limit,131.57,1608934865
AMZN,buy,market,3171.09,1608934866
FB,sell,limit,265.18,1608934867
FB,buy,limit,265.39,1608934867
FB,buy,market,,1608934868
TSLA,buy,market,,1608934868
GOOG,sell,limit,1732.46,1608934868
AMZN,buy,limit,3170.81,1608934869
TSLA,sell,market,,1608934869
AMZN,buy,limit,3171.15,1608934870
TSLA,sell,limit,658.13,1608934871
GOOG,sell,market,,1608934872
TSLA,buy,limit,658.66,1608934872
AAPL,buy,market,,1608934873
FB,sell,limit,266.77,1608934874
AAPL,buy,market,,1608934874
AAPL,buy,limit,130.54,1608934875
FB,sell,market,,1608934875
AAPL,buy,limit,130.24,1608934876
AMZN,sell,market,3170.2,1608934877
AMZN,buy,limit,3170.22,1608934877
GOOG,sell,limit,1732.62,1608934877
AMZN,sell,market,,1608934877
AAPL,buy,limit,130.9,1608934878
AAPL,buy,limit,131.13,1608934878
AAPL,buy,market,,1608934878
FB,sell,market,,1608934878
AMZN,sell,market,,1608934879
GOOG,sell,limit,1732.41,1608934879
FB,buy,limit,265.79,1608934880
TSLA,buy,market,,1608934880
GOOG,sell,market,,1608934881
TSLA,buy,market,,1608934882
FB,buy,limit,266.74,1608934882
AAPL,sell,market,,1608934882
GOOG,buy,limit,1733.26,1608934882
FB,buy,market,,1608934882
GOOG,buy,market,1732.97,1608934883
GOOG,buy,limit,1733.57,1608934883
AMZN,sell,market,,1608934883
FB,buy,market,265.36,1608934884
FB,sell,market,,1608934884
AAPL,sell,market,,1608934885
AMZN,sell,market,,1608934886
GOOG,buy,limit,1732.88,1608934887
AMZN,sell,limit,3170.48,1608934887
AMZN,sell,market,3170.74,1608934887
FB,sell,limit,266.03,1608934887
GOOG,sell,limit,1732.56,1608934888
TSLA,buy,market,,1608934888
GOOG,sell,limit,1733.03,1608934888
AMZN,sell,market,,1608934888
GOOG,buy,limit,1732.8,1608934888
AAPL,buy,market,,1608934889
TSLA,sell,limit,658.52,1608934890
GOOG,sell,market,,1608934890
GOOG,buy,market,1733.94,1608934891
AAPL,buy,market,,1608934891
AMZN,sell,limit,3171.63,1608934892
TSLA,sell,limit,658.89,1608934892
FB,buy,market,,1608934892
TSLA,sell,market,,1608934893
AMZN,sell,market,,1608934893
AAPL,sell,limit,131.11,1608934893
FB,sell,market,,1608934893
FB,buy,market,,1608934894
AMZN,sell,market,3171.05,1608934894
FB,buy,limit,266.32,1608934895
AAPL,sell,limit,131.34,1608934895
FB,sell,limit,265.71,1608934895
FB,buy,market,,1608934896
AAPL,sell,limit,130.14,1608934896
AAPL,buy,market,,1608934897
FB,sell,market,,1608934897
TSLA,sell,limit,659.74,1608934898
AMZN,sell,limit,3171.22,1608934898
AAPL,buy,market,,1608934899
GOOG,buy,market,,1608934899
GOOG,buy,market,,1608934900
FB,buy,market,,1608934900
AMZN,sell,market,,1608934901
GOOG,buy,market,,1608934901
FB,buy,market,,1608934902
FB,buy,market,,1608934902
FB,buy,market,,1608934902
TSLA,buy,limit,658.38,1608934903
TSLA,sell,market,,1608934903
AAPL,buy,limit,130.71,1608934904
TSLA,sell,market,,1608934904
AMZN,sell,limit,3171.42,1608934905
GOOG,buy,limit,1733.82,1608934905
FB,buy,limit,,1608934905
AAPL,sell,market,,1608934906
AAPL,buy,market,,1608934906
AAPL,sell,limit,,1608934906
AMZN,buy,limit,3170.02,1608934907
FB,sell,limit,266.58,1608934907
FB,sell,limit,266.56,1608934908
GOOG,sell,limit,1733.25,1608934909
TSLA,sell,market,,1608934910
FB,buy,limit,265.71,1608934910
FB,sell,market,,1608934911
GOOG,sell,limit,1732.56,1608934911
FB,sell,market,,1608934911
FB,buy,limit,266.95,1608934912
FB,sell,limit,265.18,1608934913
TSLA,buy,market,659.9,1608934913
AAPL,sell,limit,130.85,1608934914
TSLA,sell,market,,1608934915
AAPL,sell,limit,131.59,1608934916
TSLA,buy,limit,658.57,1608934916
AAPL,buy,market,,1608934917
FB,buy,limit,,1608934918
GOOG,buy,limit,1732.9,1608934918
GOOG,sell,limit,1732.37,1608934918
AAPL,buy,limit,130.84,1608934918
GOOG,buy,market,,1608934918
AAPL,buy,market,,1608934919
TSLA,buy,market,,1608934919
GOOG,buy,market,,1608934919
AMZN,buy,market,,1608934920
AMZN,sell,market,,1608934920
GOOG,sell,limit,1732.21,1608934921
FB,sell,market,,1608934921
TSLA,sell,market,,1608934921
TSLA,buy,market,,1608934922
AMZN,buy,market,,1608934922
AAPL,buy,market,,1608934923
GOOG,sell,limit,1733.25,1608934923
GOOG,buy,market,,1608934924
FB,sell,market,,1608934925
AMZN,sell,limit,3171.61,1608934925
GOOG,sell,market,,1608934925
AMZN,sell,limit,3171.72,1608934926
AAPL,buy,limit,130.71,1608934926
TSLA,buy,market,,1608934927
AMZN,sell,market,,1608934927
AAPL,buy,market,,1608934927
AAPL,sell,limit,131.22,1608934928
AAPL,buy,market,,1608934929
TSLA,buy,limit,659.56,1608934930
GOOG,sell,limit,1732.83,1608934930
GOOG,sell,limit,1732.35,1608934930
AAPL,sell,limit,130.02,1608934931
TSLA,sell,limit,659.8,1608934931
GOOG,buy,market,,1608934932
AAPL,buy,limit,131.01,1608934932
FB,sell,market,,1608934933
GOOG,buy,market,,1608934933
AAPL,sell,market,,1608934933
GOOG,buy,market,,1608934934
FB,buy,market,,1608934934
FB,sell,market,,1608934935
TSLA,buy,market,,1608934935
FB,buy,market,,1608934936
AAPL,buy,limit,131.37,1608934937
AMZN,buy,market,,1608934937
GOOG,sell,limit,1732.42,1608934938
FB,sell,market,,1608934938
TSLA,sell,market,,1608934939
AMZN,buy,limit,3170.5,1608934939
GOOG,sell,limit,1732.97,1608934939
TSLA,sell,market,,1608934939
GOOG,sell,limit,1732.66,1608934940
AMZN,sell,market,,1608934941
TSLA,buy,limit,658.93,1608934942
GOOG,sell,limit,1732.11,1608934942
TSLA,buy,limit,658.7,1608934942
AAPL,sell,limit,131.11,1608934942
GOOG,buy,market,,1608934943
TSLA,sell,market,659.97,1608934944
AAPL,sell,market,,1608934944
TSLA,buy,limit,658.29,1608934945
GOOG,sell,limit,1733.66,1608934946
FB,sell,limit,265.23,1608934946
GOOG,sell,market,,1608934947
TSLA,buy,limit,658.33,1608934947
GOOG,buy,limit,1733.82,1608934947
GOOG,sell,market,,1608934948
TSLA,buy,market,,1608934948
AMZN,sell,market,,1608934948
AAPL,buy,limit,130.3,1608934948
GOOG,buy,market,,1608934949
AAPL,buy,limit,131.55,1608934949
AMZN,buy,market,,1608934949
FB,sell,market,,1608934949
GOOG,sell,market,,1608934950
AAPL,buy,limit,131.85,1608934951
AMZN,sell,limit,3171.98,1608934951
AMZN,buy,limit,3170.46,1608934952
GOOG,sell,market,1733.11,1608934953
AMZN,buy,market,,1608934953
GOOG,sell,market,,1608934954
AMZN,sell,market,3170.42,1608934954
AMZN,buy,market,,1608934954
AAPL,sell,market,,1608934955
TSLA,sell,market,,1608934956
GOOG,sell,limit,1732.55,1608934957
AAPL,buy,limit,130.09,1608934957
GOOG,buy,market,,1608934958
TSLA,buy,limit,658.03,1608934959
AAPL,buy,limit,131.44,1608934959
FB,buy,market,,1608934960
TSLA,sell,limit,659.12,1608934960
AAPL,sell,limit,130.69,1608934961
GOOG,sell,limit,1732.29,1608934961
FB,buy,limit,266.35,1608934962
TSLA,buy,limit,659.75,1608934962
FB,sell,limit,266.66,1608934962
AMZN,buy,limit,3171.45,1608934963
TSLA,buy,limit,659.34,1608934963
AMZN,sell,market,,1608934964
GOOG,sell,market,,1608934964
GOOG,buy,limit,1733.46,1608934965
AMZN,buy,market,,1608934965
FB,sell,limit,265.16,1608934966
TSLA,buy,market,,1608934967
FB,buy,limit,266.86,1608934967
AMZN,buy,limit,3170.81,1608934968
AAPL,buy,market,,1608934969
GOOG,buy,market,,1608934970
TSLA,sell,limit,659.19,1608934971
AAPL,buy,limit,130.28,1608934971
FB,sell,market,,1608934971
AAPL,sell,limit,130.08,1608934971
FB,sell,limit,266.54,1608934971
AMZN,sell,market,,1608934971
AMZN,buy,limit,3171.66,1608934972
FB,sell,limit,266.07,1608934973
TSLA,buy,limit,658.99,1608934973
AMZN,buy,market,,1608934974
FB,buy,limit,266.92,1608934974
FB,buy,market,,1608934975
GOOG,buy,limit,1732.52,1608934975
GOOG,buy,limit,1732.13,1608934975
AMZN,buy,market,,1608934976
FB,sell,market,266,1608934977
GOOG,sell,limit,1733.63,1608934977
AAPL,sell,market,,1608934977
AAPL,sell,market,,1608934977
TSLA,sell,market,,1608934978
AAPL,buy,market,,1608934979
AMZN,buy,market,,1608934979
TSLA,sell,market,,1608934980
FB,sell,limit,266.42,1608934980
AAPL,sell,market,130.75,1608934980
GOOG,sell,market,,1608934981
TSLA,buy,limit,659.42,1608934981
AMZN,sell,market,,1608934982
AAPL,sell,limit,,1608934982
AMZN,sell,limit,3171.72,1608934983
AAPL,sell,limit,131.87,1608934984
GOOG,buy,limit,1733.07,1608934985
AMZN,sell,market,,1608934985
GOOG,sell,limit,1732.21,1608934986
TSLA,sell,limit,659.94,1608934987
AMZN,buy,limit,3170.6,1608934987
TSLA,buy,limit,659.21,1608934987
AMZN,buy,limit,3170.58,1608934988
FB,buy,limit,,1608934989
FB,buy,limit,,1608934990
AMZN,buy,limit,3171.56,1608934991
AMZN,sell,market,,1608934991
GOOG,sell,limit,1732.18,1608934992
TSLA,buy,market,,1608934992
TSLA,buy,limit,658.21,1608934992
TSLA,buy,market,,1608934993
AMZN,buy,limit,3171.88,1608934994
AAPL,buy,market,,1608934994
AAPL,buy,limit,131.54,1608934995
AMZN,sell,limit,3170.45,1608934995
TSLA,buy,limit,658.69,1608934996
TSLA,buy,limit,658.65,1608934996
TSLA,buy,limit,659.22,1608934997
FB,buy,market,,1608934997
AMZN,buy,market,,1608934997
GOOG,sell,limit,1733.35,1608934998
AMZN,buy,market,,1608934999
GOOG,sell,market,,1608935000
AAPL,sell,market,,1608935000
AAPL,buy,limit,130.24,1608935000
TSLA,sell,market,,1608935000
AMZN,buy,limit,3171.68,1608935001
AAPL,sell,market,,1608935001
FB,buy,limit,266.65,1608935002
AMZN,buy,limit,3171.47,1608935003
AAPL,sell,market,,1608935003
FB,sell,market,,1608935003
AAPL,sell,market,,1608935004
FB,buy,market,,1608935005
GOOG,buy,market,,1608935005
TSLA,buy,limit,658.04,1608935005
AAPL,buy,limit,130.89,1608935006
AAPL,buy,market,131.68,1608935006
FB,sell,limit,266.9,1608935007
AMZN,buy,limit,3170.95,1608935008
AAPL,sell,limit,130.99,1608935008
TSLA,sell,market,,1608935009
AAPL,buy,market,,1608935010
FB,sell,limit,265.53,1608935011
TSLA,buy,market,,1608935011
TSLA,buy,limit,658.55,1608935012
TSLA,buy,limit,658.74,1608935012
AMZN,buy,market,,1608935013
AAPL,sell,limit,131.76,1608935014
GOOG,sell,limit,1733.59,1608935015
AAPL,sell,market,,1608935015
AAPL,buy,limit,131.21,1608935015
AMZN,buy,limit,3171.4,1608935016
FB,sell,limit,265.72,1608935016
GOOG,buy,limit,1733.57,1608935017
AAPL,sell,limit,131.2,1608935017
AAPL,sell,market,,1608935017
GOOG,sell,limit,1733.22,1608935017
